NAME,EXP,POS_HEI_WEI,GRADE,AGE,SKILL,HISCH,HOTOWN,STARCOLL,COLLDIST,NUMOFF,INSTA,TWIT,TIK,NILVAL
Jacob Knuth,2023 - present,QB / 6-2 / 207,Redshirt Freshman,19,86.92,Harrisburg,"Harrisburg, SD",Minnesota,201 mi.,9,2.6K,2.4K,nan,nan
Landen Livingston,2022 - present,IOL / 6-4 / 280,Redshirt Freshman,-,86.92,Leo Junior/senior,"Leo, IN",Kansas,285 mi.,13,3.6K,2.2K,77,nan
C.J. Nelson,2022 - present,WR / 5-11 / 174,Sophomore,19,86.92,Richland,"North Richland Hills, TX",Virginia Tech,241 mi.,9,4.1K,914,nan,nan
Quavian Carter,2022 - present,LB / 6-4 / 200,Redshirt Freshman,-,86.92,Lee County,"Leesburg, GA",Illinois,761 mi.,13,nan,1,nan,nan
Mani Powell,2022 - present,LB / 6-3 / 225,Sophomore,20,86.92,Fayetteville,"Fayetteville, AR",Virginia Tech,0 mi.,9,2.1K,2.3K,nan,nan
Tomiwa Durojaiye,2023 - present,DL / 6-4 / 254,Redshirt Freshman,19,86.92,Middletown,"Middletown, DE",Cincinnati,485 mi.,5,3.1K,2.9K,nan,nan
Jamari Sharpe,2022 - present,CB / 6-1 / 175,Redshirt Freshman,-,86.92,Northwestern,"Miami, FL",Mississippi State,984 mi.,13,nan,nan,nan,nan
Tommy McIntosh,2022 - present,WR / 6-5 / 203,Redshirt Freshman,-,86.91,Dewitt,"Dewitt, MI",Pittsburgh,242 mi.,17,2.8K,1.2K,nan,nan
Braydon Brus,2022 - present,LB / 6-2 / 206,Sophomore,18,86.90,Glendora,"Glendora, CA",Indiana,1718 mi.,21,nan,nan,nan,nan
Damani Dent,nan,S / 6-0 / 175,nan,nan,86.90,Terry Parker,"Jacksonville, FL",California,834 mi.,12,4.5K,4.7K,nan,nan
Henry Belin,2022 - present,QB / 6-2.5 / 207,Redshirt Freshman,19,86.89,Cardinal Hayes,"Bronx, NY",Minnesota,429 mi.,8,2K,1.1K,nan,nan
Malcolm Jones,2022 - present,CB / 6-0 / 195,Redshirt Freshman,20,86.88,Lee County,"Leesburg, GA",West Virginia,761 mi.,2,5.9K,1K,nan,nan
Jarel Williams,2022 - present,WR / 6-2 / 180,Redshirt Freshman,20,86.88,Saraland,"Saraland, AL",Houston,758 mi.,17,1.8K,2K,66,nan
Collin Wright,2022 - present,S / 6-1 / 186,Sophomore,19,86.88,Manvel,"Manvel, TX",Michigan State,1633 mi.,24,2.3K,1K,18.3K,nan
Amari Jackson,2022 - present,CB / 5-10 / 170,Sophomore,-,86.88,Eagle's Landing,"McDonough, GA",Arkansas,929 mi.,22,nan,923,nan,nan
Jackson Brown,2023 - present,OT / 6-5 / 275,Redshirt Freshman,-,86.88,San Ramon Valley,"Danville, CA",Kentucky,23 mi.,10,nan,1.9K,nan,nan
Jaterrious Elam,nan,CB / 6-2 / 170,nan,nan,86.85,nan,nan,Indiana,nan,nan,nan,815,3.9K,nan
Joshua Wood,2022 - present,QB / 6-3 / 185,Redshirt Freshman,-,86.83,Graham-Kapowsin,"Graham, WA",Wisconsin,715 mi.,10,nan,nan,nan,nan
Khalib Johnson,nan,QB / 6-1 / 219,nan,nan,86.83,Clay-Chalkville,"Pinson, AL",Northwestern,316 mi.,19,10.5K,3.1K,nan,$62K
Aric Burton,nan,DL / 6-5 / 200.5,nan,nan,86.83,Clearwater Academy International,"Clearwater, FL",Michigan,820 mi.,1,-,1.8K,2,nan
Devonte Tezino,2022 - present,DL / 6-4 / 250,Redshirt Freshman,-,86.83,Ellison,"Killeen, TX",Duke,46 mi.,13,nan,nan,nan,nan
Sidney Mbanasor,2022 - present,WR / 6-5 / 200,Redshirt Freshman,-,86.83,Pflugerville,"Pflugerville, TX",Michigan State,1071 mi.,4,nan,862,nan,nan
Christian Rapley,2022 - present,S / 6-1 / 200,Sophomore,19,86.80,Belleville,"Belleville, MI",West Virginia,107 mi.,13,nan,1.1K,nan,nan
A'Khoury Lyde,2022 - present,CB / 5-10 / 170,Redshirt Freshman,-,86.80,DePaul Catholic,"Wayne, NJ",Stanford,790 mi.,17,2.7K,917,178,nan
Grayson Stovall,2022 - present,IOL / 6-4 / 281,Redshirt Freshman,-,86.80,Hamilton,"Chandler, AZ",Boston College,93 mi.,11,1.8K,nan,1.3K,nan
Tyler Martin,2023 - present,LB / 6-3 / 238,Redshirt Freshman,-,86.78,Buckingham Browne & Nichols School,"Acton, MA",California,2261 mi.,13,3.4K,2.6K,nan,nan
Kwabena Asamoah,2022 - present,IOL / 6-4 / 295,Sophomore,-,86.72,Pickerington Central,"Pickerington, OH",Mississippi State,439 mi.,10,2.7K,1.1K,nan,nan
Jordan Phillips,2023 - present,DL / 6-3 / 290,Redshirt Freshman,19,86.70,Ocoee,"Ocoee, FL",nan,529 mi.,20,2K,-,nan,nan
B.J. Diakite,2022 - present,EDGE / 6-4 / 212,Sophomore,19,86.70,Pinson Valley,"Pinson, AL",Fresno State,169 mi.,2,2.2K,919,555,nan
Bradley Mann,2022 - present,DL / 6-6 / 260,Sophomore,-,86.70,The Bolles School,"Jacksonville, FL",Louisville,500 mi.,4,nan,nan,nan,nan
Terrance Gibbs,2022 - present,RB / 6-0 / 190,Redshirt Freshman,20,86.70,Winter Park,"Winter Park, FL",West Virginia,262 mi.,25,28K,2K,45K,nan
Stephan Byrd,2022 - present,RB / 6-0 / 203,Redshirt Freshman,19,86.67,Canal Winchester,"Canal Winchester, OH",Baylor,104 mi.,15,2.1K,964,70,nan
Nick Campbell,2022 - present,DL / 6-3 / 260,Redshirt Freshman,19,86.67,Lake Minneola,"Lake Minneola, FL",Utah,5582 mi.,22,1.8K,254,nan,nan
Braden Pegan,2022 - present,WR / 6-4 / 196,Redshirt Freshman,20,86.67,San Juan Hills,"San Juan Capistrano, CA",Western Michigan,47 mi.,11,5.8K,1,12.3K,nan
Ryan Peppins,nan,WR / 5-8 / 168,nan,nan,86.67,nan,nan,Wisconsin,1475 mi.,9,nan,2.6K,nan,nan
Powell Gordon,2022 - present,LB / 6-3 / 215,Redshirt Freshman,20,86.67,Auburn,"Auburn, AL",Arizona,0 mi.,12,4.2K,2.1K,nan,nan
Croix Stewart,2022 - present,S / 6-1.5 / 185,Redshirt Freshman,-,86.66,Benicia,"Benicia, CA",Arizona,359 mi.,9,nan,489,nan,nan
Keyshawn Burgos,2022 - present,EDGE / 6-5 / 235,Sophomore,-,86.65,Matoaca,"Chesterfield, VA",Rutgers,155 mi.,2,1.2K,769,168,nan
Shawn Miller,2022 - present,WR / 6-1 / 193,Redshirt Freshman,20,86.65,IMG Academy,"Bradenton, FL",Tennessee,938 mi.,13,4.4K,2.7K,nan,nan
Josh Hoover,2022 - present,QB / 6-1 / 205,Redshirt Freshman,20,86.65,Rockwall-Heath,"Rockwall, TX",Vanderbilt,54 mi.,18,2.3K,1.9K,77,nan
Dakota Jordan,nan,ATH / 6-0 / 190,nan,nan,86.65,nan,nan,Vanderbilt,89 mi.,3,10.3K,4K,nan,nan
Richard Reese,2022 - present,RB / 5-10 / 175,Sophomore,-,86.65,Bellville,"Bellville, TX",Georgia Southern,120 mi.,4,-,1.4K,nan,nan
Jamie Felix,2022 - present,RB / 5-9 / 200,Sophomore,19,86.63,Camden County,"Kingsland, GA",Cincinnati,257 mi.,16,nan,2.4K,nan,nan
Devyn Bobby,2022 - present,S / 5-11 / 173,Sophomore,19,86.63,DeSoto,"DeSoto, TX",NC State,74 mi.,7,nan,1.1K,nan,nan
Ade Willie,2022 - present,CB / 6-2 / 185,Sophomore,-,86.63,IMG Academy,"Bradenton, FL",UCLA,1067 mi.,14,-,1.2K,734,nan
Maurice Clipper Jr.,2022 - present,IOL / 6-4 / 305,Redshirt Freshman,19,86.63,Milton,"Alpharetta, GA",Utah,128 mi.,18,3.9K,1.7K,nan,$127K
Jaden Watkins,2022 - present,WR / 6-0 / 189,Redshirt Freshman,-,86.63,Asheville School,"Asheville, NC",Auburn,207 mi.,18,5.1K,192,nan,nan
Tyler King,2022 - present,WR / 5-10 / 160,Redshirt Freshman,19,86.63,Alief Taylor,"Houston, TX",UCLA,464 mi.,1,nan,1.8K,nan,nan
Kawika Rogers,2022 - present,OT / 6-5 / 275,Redshirt Freshman,-,86.63,Kapaa,"Kapaa, HI",Virginia Tech,2559 mi.,4,-,168,nan,nan
Cody Mladenka,2022 - present,TE / 6-4 / 235,Redshirt Freshman,19,86.61,College Park,"The Woodlands, TX",Illinois,135 mi.,9,nan,568,nan,nan
Ryan Miller,2022 - present,TE / 6-6 / 215,Redshirt Freshman,19,86.60,Kenston,"Chagrin Falls, OH",TCU,312 mi.,15,2.4K,922,556,nan
Will McLaughlin,2022 - present,LB / 6-3 / 220,Sophomore,20,86.60,Harlan Community,"Harlan, IA",Mississippi State,91 mi.,5,1,1.4K,369,nan
Tristan Monday,2023 - present,DL / 6-4 / 240,Redshirt Freshman,20,86.60,Saguaro,"Scottsdale, AZ",Baylor,1381 mi.,11,nan,nan,nan,nan
Owen McCown,2023 - present,QB / 6-1 / 172,Sophomore,20,86.60,Rusk,"Rusk, TX",Georgia Tech,802 mi.,9,5K,2K,272,nan
Bryce Archie,2023 - present,QB / 6-2 / 175,Redshirt Freshman,-,86.60,McEachern,"Powder Springs, GA",Baylor,329 mi.,12,4.2K,2K,1,nan
Blake Gunter,2022 - present,TE / 6-3 / 231,Redshirt Freshman,20,86.60,Madison Central,"Madison, MS",Michigan State,177 mi.,15,2.7K,1.4K,nan,nan
Deshaun Lee,2022 - present,CB / 5-11 / 173,Redshirt Freshman,19,86.58,Belleville,"Belleville, MI",Tennessee,412 mi.,9,5.6K,1.1K,101,nan
Tyler Woodard,nan,S / 6-2 / 186,nan,nan,88.37,nan,nan,Duke,nan,nan,nan,858,nan,nan
Cooper Barkate,nan,WR / 6-1 / 189,nan,nan,86.57,nan,nan,Texas Tech,2577 mi.,19,11.8K,703,nan,nan
Gavin Broscious,2022 - present,IOL / 6-5 / 305,Redshirt Freshman,-,86.55,Desert Edge,"Goodyear, AZ",Oregon,1643 mi.,17,nan,2.7K,nan,nan
Felix Hixon,2022 - present,DL / 6-2 / 295,Redshirt Freshman,20,86.55,Jackson,"Jackson, GA",Baylor,176 mi.,24,2.1K,1.8K,1.3K,nan
Rashad Rochelle,2022 - present,WR / 5-10 / 155,Sophomore,19,86.53,Springfield,"Springfield, IL",Indiana,802 mi.,15,3.6K,1,10.9K,nan
Adryan Lara,2022 - present,QB / 6-1 / 213,Redshirt Freshman,19,86.53,Desert Edge,"Goodyear, AZ",Iowa State,967 mi.,8,nan,1.4K,nan,nan
Jaron Glover,2022 - present,WR / 6-3 / 180,Redshirt Freshman,19,86.53,Riverview,"Sarasota, FL",Wisconsin,1077 mi.,7,2.5K,nan,nan,nan
Davis Dotson,2022 - present,IOL / 6-5 / 290,Redshirt Freshman,-,86.52,Berryhill,"Tulsa, OK",Colorado,58 mi.,16,1K,701,nan,nan
Kevin Thomas,nan,WR / 6-0 / 181,nan,nan,86.50,nan,nan,Coastal Carolina,nan,nan,5.2K,1.4K,nan,nan
Omar Johnson,nan,RB / 5-10 / 185,nan,nan,86.50,nan,nan,Tulane,nan,nan,nan,nan,nan,nan
Syveion Ellis,nan,WR / 6-5 / 200,nan,nan,86.50,nan,nan,Iowa,nan,nan,1,2.3K,nan,nan
Zack Miller,2022 - present,OT / 6-7 / 295,Redshirt Freshman,-,86.50,Orange Lutheran,"Orange, CA",Arkansas State,892 mi.,4,nan,nan,nan,nan
Devin Alves,2022 - present,S / 6-2 / 180,Redshirt Freshman,-,86.50,Melbourne Senior,"Melbourne, FL",nan,635 mi.,3,1.1K,692,193,nan
Elijah Herring,2022 - present,LB / 6-2 / 225,Sophomore,20,86.47,Riverdale,"Murfreesboro, TN",Harvard,135 mi.,17,2.5K,3.3K,nan,$133K
Jordan Nabors,2022 - present,WR / 5-11 / 175,Sophomore,19,86.47,Rockwall-Heath,"Rockwall, TX",Michigan State,101 mi.,20,3.4K,1.5K,nan,nan
Jackson Vick,2022 - present,CB / 5-10 / 174,Redshirt Freshman,19,86.46,Southern Nash,"Bailey, NC",South Carolina,30 mi.,9,4.4K,733,303,nan
Vinny Anthony,2022 - present,WR / 6-1 / 170,Sophomore,-,86.45,Louisville Male,"Louisville, KY",Rutgers,384 mi.,21,2.3K,1.8K,nan,nan
Lucky Sutton,2022 - present,RB / 6-1 / 196,Redshirt Freshman,19,86.45,Cathedral Catholic,"San Diego, CA",Kansas State,0 mi.,4,nan,nan,nan,nan
Jarnorris Hopson,nan,WR / 5-10 / 175,nan,19,86.45,Horn Lake,"Horn Lake, MS",Michigan State,126 mi.,11,10K,1.1K,nan,nan
Zach Rowell,2022 - present,DL / 6-3 / 251,Sophomore,20,86.45,Torrey Pines,"Encinitas, CA",Oklahoma State,410 mi.,8,6.7K,697,145,nan
Corey Gordon,2022 - present,S / 6-1 / 174,Redshirt Freshman,20,86.45,Putnam City West,"Oklahoma City, OK",West Virginia,272 mi.,4,nan,1.3K,nan,nan
Andrew Savaiinaea,2022 - present,TE / 6-4 / 273,Redshirt Freshman,19,86.42,Eastside Catholic,"Graham, WA",nan,2440 mi.,11,3.4K,2.8K,2.5K,$90K
Jaiven Plummer,2022 - present,WR / 6-3 / 194,Redshirt Freshman,19,86.42,Episcopal,"Alexandria, VA",Mississippi State,2426 mi.,20,2.7K,850,1.7K,nan
Eli Hall,nan,DL / 6-1 / 262,nan,20,86.42,Crest,"Shelby, NC",nan,94 mi.,21,nan,1.1K,nan,nan
Hayden Schwartz,2022 - present,DL / 6-4 / 244,Sophomore,-,86.42,The Bolles School,"Jacksonville, FL",Florida,1192 mi.,25,1.6K,1.4K,nan,nan
Grayson Mains,2022 - present,IOL / 6-5 / 265,Redshirt Freshman,19,86.42,Lambert,"Suwanee, GA",nan,174 mi.,19,1.9K,1.7K,181,nan
Grayson Morgan,2022 - present,OT / 6-6 / 255,Sophomore,-,86.42,Montgomery Bell Academy,"Nashville, TN",Washington State,0 mi.,20,1.5K,975,124,nan
Tre Emory,2022 - present,DL / 6-4 / 290,Redshirt Freshman,19,86.42,Mount Pleasant,"Mount Pleasant, TX",Virginia Tech,171 mi.,18,1.5K,1.3K,187,nan
Cartevious Norton,2022 - present,RB / 5-11 / 210,Sophomore,-,86.42,Ware County,"Waycross, GA",Tennessee,971 mi.,8,251,1.7K,nan,nan
Jalon Peoples,2022 - present,CB / 6-0 / 175,Redshirt Freshman,19,86.40,Cedar Hill,"Cedar Hill, TX",Baylor,291 mi.,25,58,3.4K,nan,nan
Trent Singleton,2022 - present,S / 6-0 / 190,Redshirt Freshman,19,86.40,Raymond,"Edwards, MS",NC State,129 mi.,13,10K,1.5K,17.8K,nan
Bo Bordelon,2022 - present,IOL / 6-5 / 265,Redshirt Freshman,19,86.40,Isidore Newman,"New Orleans, LA",Wisconsin,73 mi.,5,6.6K,2.5K,nan,$75K
D.J. McKinney,2022 - present,CB / 6-0 / 164,Redshirt Freshman,19,86.40,Colleyville Heritage,"Colleyville, TX",San Diego State,220 mi.,18,16.1K,989,nan,nan
Avery Henry,2022 - present,OT / 6-6 / 325,Sophomore,-,86.40,St. Clairsville,"Saint Clairsville, OH",Mississippi State,111 mi.,3,1,3.5K,nan,$83K
Dylan Lopez,2022 - present,IOL / 6-3 / 290,Redshirt Freshman,21,86.38,Rancho Verde,"Bradenton, FL",Stanford,2537 mi.,13,1.4K,872,nan,nan
Landon Dean,2022 - present,EDGE / 6-4 / 230,Redshirt Freshman,20,86.38,Frontenac,"Frontenac, KS",Baylor,161 mi.,1,1.6K,641,nan,nan
Horace Lockett,2022 - present,DL / 6-6 / 341,Redshirt Freshman,19,86.35,Westlake,"Atlanta, GA",Florida,0 mi.,13,4.3K,768,nan,nan
Eddie Kelly,2023 - present,DL / 6-4 / 278,Sophomore,-,86.35,Jones,"Orlando, FL",California,78 mi.,4,nan,nan,nan,nan
Jalen Moss,2022 - present,WR / 6-0 / 155,Redshirt Freshman,19,86.35,Menlo-Atherton,"Menlo Park, CA",Wake Forest,138 mi.,9,nan,848,30,nan
Eian Pugh,2022 - present,WR / 6-2 / 159,Redshirt Freshman,19,86.35,Fenwick,"Oak Park, IL",Minnesota,125 mi.,11,3K,1.4K,nan,nan
Connor Lingren,2022 - present,DL / 6-5 / 308,Redshirt Freshman,-,86.33,College Station,"College Station, TX",South Carolina,160 mi.,6,-,588,nan,nan
D.J. Allen,2022 - present,DL / 6-7 / 220,Sophomore,19,86.33,Leo Junior/senior,"Leo, IN",Vanderbilt,555 mi.,15,nan,nan,nan,nan
Sullivan Weidman,2022 - present,IOL / 6-6 / 300,Redshirt Freshman,-,86.33,Dexter School,"Brookline, MA",Baylor,500 mi.,20,2.2K,1.7K,480,nan
Daniel Owens,2022 - present,DL / 6-3 / 220,Redshirt Freshman,-,86.33,Calvert Hall College,"Towson, MD",Iowa State,32 mi.,11,2.2K,1,nan,nan
Edric Weldon,nan,LB / 6-3 / 200,nan,nan,86.31,nan,nan,Texas Tech,732 mi.,25,3.1K,1.3K,16.6K,nan
Peter Delaportas,2022 - present,QB / 6-3 / 195,Redshirt Freshman,19,86.31,Pope John XXIII,"Sparta, NJ",Mississippi State,199 mi.,8,1.7K,1.3K,38,nan
Trevyon Green,2022 - present,OT / 6-8 / 361,Redshirt Freshman,20,86.30,Life Christian Academy,"Colonial Heights, VA",LSU,128 mi.,8,1.8K,837,70,nan
Kenny Soares,2022 - present,LB / 6-2 / 218,Sophomore,20,86.30,St. Peters Prep,"New Canaan, CT",Oklahoma State,735 mi.,16,2.7K,1.5K,126,nan
Pierre Goree,nan,LB / 6-0 / 200,nan,nan,86.28,Duncanville,"Duncanville, TX",Ohio State,11 mi.,12,2.3K,1.4K,nan,nan
Owen Pewee,2022 - present,LB / 6-3 / 177,Redshirt Freshman,21,86.28,Cy Park,"Cypress, TX",Oregon State,176 mi.,14,nan,839,nan,nan
Zamari Stevenson,2022 - present,CB / 5-11 / 160,Sophomore,-,86.28,Statesville,"Statesville, NC",Oklahoma State,44 mi.,1,1.8K,525,563,nan
Joseph Jefferson II,2022 - present,S / 6-1 / 190,Redshirt Freshman,-,86.28,Pike,"Indianapolis, IN",Georgia Tech,66 mi.,9,nan,nan,nan,nan
Addison Copeland,2022 - present,WR / 6-2 / 190,Redshirt Freshman,20,86.25,Western New York Maritime Charter School,"Buffalo, NY",USF,176 mi.,11,nan,827,nan,nan
Zion Steptoe,2022 - present,WR / 5-11 / 171,Redshirt Freshman,19,86.25,Memorial,"Frisco, TX",Fresno State,745 mi.,21,755,1.8K,58K,nan
Jalen Marshall,2022 - present,DL / 6-5 / 274,Redshirt Freshman,20,86.22,St. Thomas Aquinas,"Overland Park, KS",Illinois,132 mi.,12,2.6K,1.5K,nan,nan
Kale Krogh,2022 - present,OT / 6-5 / 265,Redshirt Freshman,20,86.22,Ballard Community Senior,"Huxley, IA",TCU,112 mi.,18,1.7K,94,nan,nan
Jaleel Johnson,2022 - present,EDGE / 6-4 / 239,Redshirt Freshman,19,86.20,Putnam City North,"Oklahoma City, OK",Rutgers,50 mi.,11,853,720,nan,nan
CJ Stokes,2022 - present,RB / 5-10 / 188,Sophomore,19,86.20,Hammond School,"Columbia, SC",West Virginia,592 mi.,18,9.1K,5.6K,338,$73K
Max Whisner,2022 - present,TE / 6-5 / 242,Redshirt Freshman,20,86.20,Lee's Summit,"Lees Summit, MO",Maryland,115 mi.,9,2.8K,1.5K,405,nan
Aidan Laughery,2022 - present,RB / 5-11 / 183,Redshirt Freshman,19,86.20,Gcms,"Gibson City, IL",Campbell,26 mi.,6,-,1.5K,nan,nan
De'Andre Coleman,2022 - present,WR / 6-2 / 200,Redshirt Freshman,-,86.20,Hueytown ,"Hueytown, AL",Boston College,461 mi.,17,nan,nan,nan,nan
Charlie Kenrich,2022 - present,TE / 6-4 / 220,Redshirt Freshman,20,86.20,Lakota East,"Middletown, OH",North Carolina,147 mi.,20,nan,nan,nan,nan
Wesley Miller,nan,S / 5-11 / 184,nan,nan,86.20,Heritage Academy,"Columbus, MS",Northwestern,17 mi.,11,1,nan,24K,nan
Jude Bowry,2022 - present,OT / 6-5 / 309,Sophomore,20,86.20,St. Frances Academy,"Baltimore, MD",SMU,354 mi.,2,1.5K,489,nan,nan
Fitzgerald West,2022 - present,DL / 6-3 / 300,Redshirt Freshman,19,86.17,Lafayette Christian Academy,"Lafayette, LA",UTSA,51 mi.,10,3.4K,3.1K,246,$73K
Myles Burkett,2022 - present,QB / 6-0 / 205,Redshirt Freshman,19,86.17,Franklin,"Franklin, WI",Wake Forest,70 mi.,8,5.5K,4.5K,3.3K,nan
Kalib Perry,2022 - present,LB / 6-3 / 215,Sophomore,19,86.17,Great Crossing,"Georgetown, KY",Purdue,162 mi.,18,2.5K,1.4K,nan,$132K
Jamaal Whyce,2022 - present,DL / 6-4 / 257,Redshirt Freshman,19,86.17,Florida Christian School,"Miami, FL",Pittsburgh,567 mi.,10,nan,604,nan,nan
Elijah Reed,2022 - present,CB / 6-3 / 180,Redshirt Freshman,-,86.17,Pleasure Ridge Park,"Louisville, KY",Purdue,71 mi.,5,575,1K,nan,nan
Lynn Wyche-El,nan,WR / 5-9 / 172,nan,nan,86.17,nan,nan,Missouri,152 mi.,10,nan,1.1K,nan,nan
Peter Kikwata,2022 - present,WR / 6-2 / 172,Sophomore,19,86.17,Northwest,"Germantown, MD",Iowa,168 mi.,25,1,1.5K,4.2K,nan
DeAunte Hunter,nan,LB / 6-3 / 188,nan,nan,86.16,Lowndes,"Valdosta, GA",Oklahoma State,200 mi.,12,2.6K,962,nan,nan
Jayshon Platt,2022 - present,WR / 6-0 / 180,Sophomore,-,86.13,Venice,"Venice, FL",Michigan,147 mi.,7,nan,nan,nan,nan
Valen Erickson,2022 - present,OT / 6-6 / 313,Redshirt Freshman,19,86.13,St. Rita,"Chicago, IL",Missouri,318 mi.,2,nan,nan,nan,nan
Jordyn Tyson,2023 - present,WR / 6-1 / 170,Sophomore,19,86.10,Independence,"Frisco, TX",Illinois,664 mi.,2,7.1K,2.6K,7.2K,nan
Jalen Klemm,2023 - present,IOL / 6-5 / 260,Redshirt Freshman,-,86.10,Pine-Richland,"Gibsonia, PA",Coastal Carolina,884 mi.,13,1.2K,1.2K,nan,nan
Che Nwabuko,2022 - present,WR / 5-10 / 164,Redshirt Freshman,19,86.05,Manor,"Manor, TX",Purdue,1209 mi.,4,2K,nan,nan,nan
Jack Velling,2022 - present,TE / 6-5 / 225,Sophomore,-,86.05,Seattle Prep School,"Seattle, WA",Mississippi State,210 mi.,3,nan,nan,nan,nan
Rashaud Pernell,nan,EDGE / 6-4 / 250,nan,19,86.03,Highland Springs,"Highland Springs, VA",Boston College,172 mi.,17,4.5K,2.5K,17,nan
Dainsus Miller,2022 - present,CB / 5-11 / 160,Sophomore,-,85.97,Creekside,"Fairburn, GA",LSU,353 mi.,25,1,1.1K,nan,nan
Jullian Lewis,2022 - present,WR / 6-1 / 219,Redshirt Freshman,19,85.97,Western,"Fort Lauderdale, FL",Wisconsin,586 mi.,11,nan,854,2.1K,nan
Tyrell Henry,2022 - present,WR / 6-0 / 160,Sophomore,-,85.97,Roseville,"Roseville, MI",Tennessee,79 mi.,17,17K,3K,39K,$63K
Karson Gay,2022 - present,TE / 6-5 / 233,Sophomore,19,85.97,Boyd-Buchanan School,"Chattanooga, TN",South Carolina,430 mi.,14,675,1.1K,nan,nan
Patrick Body Jr,nan,CB / 6-1 / 183,nan,nan,85.97,nan,nan,Kentucky,268 mi.,14,nan,nan,nan,nan
Jhamal Shelby,2022 - present,CB / 6-2 / 180,Redshirt Freshman,-,85.97,St. Augustine,"New Orleans, LA",Grand Valley State,232 mi.,5,33,702,96,nan
Kylic Horton,2022 - present,WR / 6-3 / 190,Redshirt Freshman,-,85.97,Clarendon Hall,"Summerton, SC",Old Dominion,48 mi.,1,nan,752,nan,nan
Elijah Zollicoffer,nan,OT / 6-5 / 364,nan,19,85.95,Newton,"Covington, GA",USF,418 mi.,11,1.5K,1.2K,24,nan
Ismael Zamor,2022 - present,WR / 6-0 / 191,Redshirt Freshman,19,85.95,Everett,"Everett, MA",Florida Atlantic,8 mi.,9,2.3K,789,nan,nan
A.J. Jones,2022 - present,WR / 6-3 / 193,Redshirt Freshman,19,85.95,Colony,"Ontario, CA",Missouri,403 mi.,11,1.3K,827,nan,nan
Tyler Banks,2022 - present,LB / 6-1 / 240,Sophomore,-,85.95,Nottoway,"Crewe, VA",Colorado,667 mi.,13,3.5K,1.3K,nan,$68K
Eoghan Kerry,nan,LB / 6-3 / 234,nan,19,85.95,Mater Dei,"Santa Ana, CA",Kansas State,822 mi.,19,2.4K,2.1K,545,nan
Maurice Hamilton,2022 - present,IOL / 6-3 / 346,Redshirt Freshman,19,85.95,Cleveland Heights,"Cleveland, OH",Pittsburgh,155 mi.,8,2.2K,1.5K,nan,nan
Chase Kennedy,2022 - present,EDGE / 6-3 / 225,Redshirt Freshman,-,85.95,Episcopal School of Dallas,"Dallas, TX",Oregon State,999 mi.,4,1.9K,1.2K,193,nan
Isaiah Ward,2022 - present,DL / 6-6 / 230,Redshirt Freshman,-,85.95,Colony,"Ontario, CA",Virginia Tech,403 mi.,3,nan,543,nan,nan
Lemar Law,2022 - present,DL / 6-5 / 324,Redshirt Freshman,19,85.95,Bayside,"Virginia Beach, VA",Marshall,247 mi.,1,-,94,814,nan
Leon Haughton Jr.,2022 - present,WR / 6-4 / 200,Sophomore,-,85.93,Benedictine,"Richmond, VA",Georgia Tech,105 mi.,20,nan,nan,nan,nan
Carmycah Glass,2022 - present,LB / 6-4 / 210,Redshirt Freshman,-,85.93,Ouachita Parish,"Monroe, LA",Michigan State,440 mi.,1,nan,583,nan,nan
Jordan Williams,nan,WR / 5-11 / 165,nan,nan,85.92,nan,nan,Virginia,nan,nan,nan,431,nan,nan
Quaron Adams,2022 - present,WR / 5-6 / 146,Redshirt Freshman,19,85.92,Chandler,"Chandler, AZ",Cincinnati,1163 mi.,11,3.4K,1.7K,nan,nan
Q'yaeir Price,2022 - present,DL / 6-1 / 258,Sophomore,20,85.92,DePaul Catholic,"Wayne, NJ",Louisiana Tech,30 mi.,23,3.4K,912,nan,nan
Audavion Collins,2023 - present,CB / 5-11 / 172,Redshirt Freshman,20,85.92,Newton,"Covington, GA",South Carolina,287 mi.,16,nan,nan,nan,nan
Russell Davis II,2022 - present,DL / 6-3 / 208,Sophomore,19,85.92,Hamilton,"Chandler, AZ",Arkansas State,93 mi.,1,nan,655,nan,nan
Chris Reed,nan,WR / 6-1 / 190,nan,nan,85.90,Wekiva,"Apopka, FL",Boston College,1904 mi.,3,3.3K,940,nan,nan
Terian Williams II,nan,S / 5-9 / 170,nan,19,85.90,Johns Creek,"Alpharetta, GA",Arizona,2121 mi.,25,24K,6K,49K,nan
Chandler Rivers,2022 - present,CB / 5-10 / 175,Sophomore,19,85.90,Beaumont United,"Beaumont, TX",Ole Miss,969 mi.,23,6.2K,2.4K,15.7K,nan
David Conner,2023 - present,OT / 6-7 / 266,Redshirt Freshman,19,85.90,Deerfield Beach,"Lithonia, GA",Colorado,297 mi.,13,11.9K,3.7K,1.4K,nan
Kenzy Paul,2022 - present,S / 6-1 / 193,Redshirt Freshman,20,85.90,McCallie School,"Chattanooga, TN",West Virginia,366 mi.,18,2.8K,1.1K,1,nan
Jake Maikkula,2023 - present,IOL / 6-5 / 265,Sophomore,19,85.90,Valor Christian,"Littleton, CO",Utah,938 mi.,25,2.2K,1.1K,nan,nan
Ike White,2023 - present,WR / 5-11 / 180,Redshirt Freshman,20,85.88,St. Frances Academy,"Baltimore, MD",Arizona,937 mi.,10,5K,933,160,nan
